,name,node_name,Edges Connected to cwe,Number of Edges Connected to cwe,Number of Edges Connected to cve,Edges Connected to cve,Edges Connected to tactic,Number of Edges Connected to tactic,Edges Connected to technique,Number of Edges Connected to technique,Edges Connected to capec,Number of Edges Connected to capec,Edges Connected to cpe,Number of Edges Connected to cpe,metadata,original_id
10,,cve_01052,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01044'},1,"{'weight': 4.45, 'description': 'Lexiglot through 2014-11-20 allows XSS (Reflected) via the username, or XSS (Stored) via the admin.php?page=config install_name, intro_message, or new_file_content parameter.'}",CVE-2014-8944
11,,cve_01053,{'cwe_00390'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01044'},1,"{'weight': 8.65, 'description': 'admin.php?page=projects in Lexiglot through 2014-11-20 allows command injection via username and password fields.'}",CVE-2014-8945
12,,cve_01054,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'system/classes/DbPDO.php in Cmfive through 2015-03-15, when database connectivity malfunctions, allows remote attackers to obtain sensitive information (username and password) via any request, such as a password reset request.'}",CVE-2014-9702
13,,cve_01055,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01056'},1,"{'weight': 5.199999999999999, 'description': 'Grafana 5.3.1 has XSS via the ""Dashboard > Text Panel"" screen. NOTE: this issue exists because of an incomplete fix for CVE-2018-12099.'}",CVE-2018-18623
14,,cve_01057,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01056'},1,"{'weight': 5.199999999999999, 'description': 'Grafana 5.3.1 has XSS via a column style on the ""Dashboard > Table Panel"" screen. NOTE: this issue exists because of an incomplete fix for CVE-2018-12099.'}",CVE-2018-18624
15,,cve_01058,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Grafana 5.3.1 has XSS via a link on the ""Dashboard > All Panels > General"" screen. NOTE: this issue exists because of an incomplete fix for CVE-2018-12099.'}",CVE-2018-18625
16,,cve_01059,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01060'},1,"{'weight': 5.199999999999999, 'description': 'The MailPoet plugin before 3.23.2 for WordPress allows remote attackers to inject arbitrary web script or HTML using extra parameters in the URL (Reflective Server-Side XSS).'}",CVE-2019-11843
17,,cve_01061,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Buffer over-read in ADSP parse function due to lack of check for availability of sufficient data payload received in command response in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8009, APQ8053, APQ8098, MDM9206, MDM9207C, MDM9607, MDM9640, MDM9650, MSM8905, MSM8909W, MSM8917, MSM8953, QCS605, SDA660, SDA845, SDM429, SDM429W, SDM439, SDM670, SDM710, SDM845, SDX20, SDX24'}",CVE-2019-14038
18,,cve_01062,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Out of bound read in adm call back function due to incorrect boundary check for payload in command response in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables in APQ8053, APQ8098, MDM9206, MDM9207C, MDM9607, MDM9640, MDM9650, MSM8905, MSM8909W, MSM8917, MSM8953, QCS605, SDA660, SDA845, SDM429, SDM429W, SDM439, SDM670, SDM710, SDM845, SDX20, SDX24'}",CVE-2019-14039
19,,cve_01063,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Out of bound read in in fingerprint application due to requested data assigned to a local buffer without length check in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in Kamorta, MDM9205, Nicobar, QCS404, QCS405, QCS605, Rennell, SA415M, SA6155P, SC7180, SC8180X, SDM670, SDM710, SDM845, SDM850, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130'}",CVE-2019-14042
20,,cve_01064,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Out of bound read in Fingerprint application due to requested data is being used without length check in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in Kamorta, MDM9150, MDM9205, MDM9650, MSM8998, Nicobar, QCS404, QCS405, QCS605, Rennell, SA415M, SA6155P, SC7180, SC8180X, SDA660, SDM630, SDM636, SDM660, SDM670, SDM710, SDM845, SDM850, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130'}",CVE-2019-14043
21,,cve_01065,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'When attempting to create a new XFRM policy, a stack out-of-bounds read will occur if the user provides a template where the mode is set to a value that does not resolve to a valid XFRM mode in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer Electronics Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8053, APQ8096AU, APQ8098, IPQ4019, IPQ8074, MDM9206, MDM9207C, MDM9607, MDM9640, MDM9650, MSM8905, MSM8909W, MSM8917, MSM8953, MSM8996AU, QCA4531, QCN7605, QCS605, QM215, SA415M, SC8180X, SDA660, SDA845, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM845, SDX20, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR2130'}",CVE-2019-14053
22,,cve_01066,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Improper permissions in XBL_SEC region enable user to update XBL_SEC code and data and divert the RAM dump path to normal cold boot path in Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Wired Infrastructure and Networking in Kamorta, MSM8998, QCS404, QCS605, SDA660, SDA845, SDM630, SDM636, SDM660, SDM670, SDM710, SDM845, SDM850, SM8150, SXR1130, SXR2130'}",CVE-2019-14054
23,,cve_01067,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Integer overflow in calculating estimated output buffer size when getting a list of installed Feature IDs, Serial Numbers or checking Feature ID status in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in Kamorta, MDM9205, MDM9607, Nicobar, QCS404, QCS405, Rennell, SA6155P, SC7180, SC8180X, SDX55, SM6150, SM7150, SXR2130'}",CVE-2019-14066
24,,cve_01068,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Using non-time-constant functions like memcmp to compare sensitive data can lead to information leakage through timing side channel issue. in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon IoT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8017, APQ8053, APQ8096, APQ8096AU, APQ8098, Kamorta, MDM9150, MDM9205, MDM9206, MDM9607, MDM9650, MSM8909, MSM8909W, MSM8917, MSM8920, MSM8937, MSM8940, MSM8953, MSM8996, MSM8996AU, MSM8998, Nicobar, QCM2150, QCS404, QCS405, QCS605, QM215, Rennell, SA415M, SA6155P, SC7180, SC8180X, SDA660, SDA845, SDM429, SDM429W, SDM439, SDM450, SDM630, SDM632, SDM636, SDM660, SDM670, SDM710, SDM845, SDM850, SDX24, SDX55, SM6150, SM7150, SM8150, SXR1130, SXR2130'}",CVE-2019-14067
25,,cve_01069,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Out of bound memory access while processing ese transmit command due to passing Response buffer received from user in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8098, IPQ6018, Kamorta, MDM9150, MDM9205, MDM9607, MDM9650, MSM8909, MSM8998, Nicobar, QCS404, QCS405, QCS605, Rennell, SA415M, SA6155P, SC7180, SC8180X, SDA660, SDA845, SDM630, SDM636, SDM660, SDM670, SDM710, SDM845, SDM850, SDX24, SDX55, SM6150, SM7150, SM8150, SM8250, SXR1130, SXR2130'}",CVE-2019-14077
26,,cve_01070,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Out of bound memory access while processing qpay due to not validating length of the response buffer provided by User. in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wired Infrastructure and Networking in APQ8009, APQ8098, MSM8909, MSM8998, SDA660, SDA845, SDM630, SDM636, SDM660, SDM845'}",CVE-2019-14078
27,,cve_01071,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Failure in buffer management while accessing handle for HDR blit when color modes not supported by display in Snapdragon Consumer IOT, Snapdragon Mobile, Snapdragon Wearables in MSM8909W, QCS605'}",CVE-2019-14087
28,,cve_01072,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'An improper input validation in FortiAP-S/W2 6.2.0 to 6.2.2, 6.0.5 and below, FortiAP-U 6.0.1 and below CLI admin console may allow unauthorized administrators to overwrite system files via specially crafted tcpdump commands in the CLI.'}",CVE-2019-15709
29,,cve_01073,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Ene.sys in Asus Aura Sync through 1.07.71 does not properly validate input to IOCTL 0x80102044, 0x80102050, and 0x80102054, which allows local users to cause a denial of service (system crash) or gain privileges via IOCTL requests using crafted kernel addresses that trigger memory corruption.'}",CVE-2019-17603
30,,cve_01074,{'cwe_01028'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01075'},1,"{'weight': 4.9, 'description': 'p_lx_elf.cpp in UPX before 3.96 has an integer overflow during unpacking via crafted values in a PT_DYNAMIC segment.'}",CVE-2019-20805
31,,cve_01076,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01077'},1,"{'weight': 6.25, 'description': 'An issue was discovered in the Linux kernel before 5.2. There is a NULL pointer dereference in tw5864_handle_frame() in drivers/media/pci/tw5864/tw5864-video.c, which may cause denial of service, aka CID-2e7682ebfc75.'}",CVE-2019-20806
32,,cve_01079,{'cwe_00390'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01080'},1,"{'weight': 9.9, 'description': 'In Vim before 8.1.0881, users can circumvent the rvim restricted mode and execute arbitrary OS commands via scripting interfaces (e.g., Python, Ruby, or Lua).'}",CVE-2019-20807
33,,cve_01081,{'cwe_00359'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01082'},1,"{'weight': 8.3, 'description': 'An access bypass vulnerability exists when the experimental Workspaces module in Drupal 8 core is enabled. This can be mitigated by disabling the Workspaces module. It does not affect any release other than Drupal 8.7.4.'}",CVE-2019-6342
34,,cve_01083,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'Multiple products that implement the IP Encapsulation within IP standard (RFC 2003, STD 1) decapsulate and route IP-in-IP traffic without any validation, which could allow an unauthenticated remote attacker to route arbitrary traffic via an exposed network interface and lead to spoofing, access control bypass, and other unexpected network behaviors.'}",CVE-2020-10136
35,,cve_01084,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01085'},1,"{'weight': 5.25, 'description': 'A NULL pointer dereference was found in the libvirt API responsible introduced in upstream version 3.10.0, and fixed in libvirt 6.0.0, for fetching a storage pool based on its target path. In more detail, this flaw affects storage pools created without a target path such as network-based pools like gluster and RBD. Unprivileged users with a read-only connection could abuse this flaw to crash the libvirt daemon, resulting in a potential denial of service.'}",CVE-2020-10703
36,,cve_01086,{'cwe_00385'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01087'},1,"{'weight': 6.45, 'description': 'A flaw was found in Undertow in versions before 2.1.1.Final, regarding the processing of invalid HTTP requests with large chunk sizes. This flaw allows an attacker to take advantage of HTTP request smuggling.'}",CVE-2020-10719
37,,cve_01088,{'cwe_00437'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01089'},1,"{'weight': 5.0, 'description': ""A race condition was found in the mkhomedir tool shipped with the oddjob package in versions before 0.34.5 and 0.34.6 wherein, during the home creation, mkhomedir copies the /etc/skel directory into the newly created home and changes its ownership to the home's user without properly checking the homedir path. This flaw allows an attacker to leverage this issue by creating a symlink point to a target folder, which then has its ownership transferred to the new home directory's unprivileged user.""}",CVE-2020-10737
38,,cve_01090,{'cwe_01078'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01091'},1,"{'weight': 6.25, 'description': 'Istio 1.4.x before 1.4.9 and Istio 1.5.x before 1.5.4 contain the following vulnerability when telemetry v2 is enabled: by sending a specially crafted packet, an attacker could trigger a Null Pointer Exception resulting in a Denial of Service. This could be sent to the ingress gateway or a sidecar, triggering a null pointer exception which results in a denial of service. This also affects servicemesh-proxy where a null pointer exception flaw was found in servicemesh-proxy. When running Telemetry v2 (not on by default in version 1.4.x), an attacker could send a specially crafted packet to the ingress gateway or proxy sidecar, triggering a denial of service.'}",CVE-2020-10739
39,,cve_01092,{'cwe_00399'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01095', 'cpe_01093', 'cpe_01094'}",3,"{'weight': 4.85, 'description': 'A flaw was found in the Linux kernels SELinux LSM hook implementation before version 5.7, where it incorrectly assumed that an skb would only contain a single netlink message. The hook would incorrectly only validate the first netlink message in the skb and allow or deny the rest of the messages within the skb with the granted permission without further processing.'}",CVE-2020-10751
40,,cve_01096,{'cwe_00431'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01097'},1,"{'weight': 7.5, 'description': 'Sympa before 6.2.56 allows privilege escalation.'}",CVE-2020-10936
41,,cve_01098,{'cwe_00412'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01100', 'cpe_01101', 'cpe_01099'}",3,"{'weight': 3.8, 'description': 'Centreon before 19.10.7 exposes Session IDs in server responses.'}",CVE-2020-10945
42,,cve_01102,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01105', 'cpe_01104', 'cpe_01103'}",3,"{'weight': 5.199999999999999, 'description': 'Cross-site scripting (XSS) vulnerability allows remote attackers to inject arbitrary web script or HTML via the page parameter to service-monitoring/src/index.php. This vulnerability is fixed in versions 1.6.4, 18.10.3, 19.04.3, and 19.0.1 of the Centreon host-monitoring widget; 1.6.4, 18.10.5, 19.04.3, 19.10.2 of the Centreon service-monitoring widget; and 1.0.3, 18.10.1, 19.04.1, 19.10.1 of the Centreon tactical-overview widget.'}",CVE-2020-10946
43,,cve_01106,{'cwe_01108'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01107'},1,"{'weight': 5.949999999999999, 'description': 'resources/src/mediawiki.page.ready/ready.js in MediaWiki before 1.35 allows remote attackers to force a logout and external redirection via HTML content in a MediaWiki page.'}",CVE-2020-10959
44,,cve_01109,{'cwe_01111'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 6.25, 'description': 'In FreeRDP less than or equal to 2.0.0, by providing manipulated input a malicious client can create a double free condition and crash the server. This is fixed in version 2.1.0.'}",CVE-2020-11017
45,,cve_01112,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.25, 'description': 'In FreeRDP less than or equal to 2.0.0, a possible resource exhaustion vulnerability can be performed. Malicious clients could trigger out of bound reads causing memory allocation with random size. This has been fixed in 2.1.0.'}",CVE-2020-11018
46,,cve_01113,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.75, 'description': 'In FreeRDP less than or equal to 2.0.0, when running with logger set to ""WLOG_TRACE"", a possible crash of application could occur due to a read of an invalid array index. Data could be printed as string to local terminal. This has been fixed in 2.1.0.'}",CVE-2020-11019
47,,cve_01114,{'cwe_01028'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 8.65, 'description': 'In FreeRDP less than or equal to 2.0.0, an Integer Overflow to Buffer Overflow exists. When using /video redirection, a manipulated server can instruct the client to allocate a buffer with a smaller size than requested due to an integer overflow in size calculation. With later messages, the server can manipulate the client to write data out of bound to the previously allocated buffer. This has been patched in 2.1.0.'}",CVE-2020-11038
48,,cve_01115,{'cwe_01028'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 8.55, 'description': 'In FreeRDP less than or equal to 2.0.0, when using a manipulated server with USB redirection enabled (nearly) arbitrary memory can be read and written due to integer overflows in length checks. This has been patched in 2.1.0.'}",CVE-2020-11039
49,,cve_01116,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 3.35, 'description': 'In FreeRDP less than or equal to 2.0.0, there is an out-of-bound data read from memory in clear_decompress_subcode_rlex, visualized on screen as color. This has been patched in 2.1.0.'}",CVE-2020-11040
50,,cve_01117,{'cwe_00365'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 3.35, 'description': 'In FreeRDP less than or equal to 2.0.0, an outside controlled array index is used unchecked for data used as configuration for sound backend (alsa, oss, pulse, ...). The most likely outcome is a crash of the client instance followed by no or distorted sound or a session disconnect. If a user cannot upgrade to the patched version, a workaround is to disable sound for the session. This has been patched in 2.1.0.'}",CVE-2020-11041
51,,cve_01118,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 3.85, 'description': 'In FreeRDP less than or equal to 2.0.0, there is an out-of-bounds read in rfx_process_message_tileset. Invalid data fed to RFX decoder results in garbage on screen (as colors). This has been patched in 2.1.0.'}",CVE-2020-11043
52,,cve_01119,{'cwe_00412'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01120'},1,"{'weight': 6.25, 'description': 'In AEgir greater than or equal to 21.7.0 and less than 21.10.1, aegir publish and aegir build may leak secrets from environment variables in the browser bundle published to npm. This has been fixed in 21.10.1.'}",CVE-2020-11059
53,,cve_01121,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': ""In Anchore Engine version 0.7.0, a specially crafted container image manifest, fetched from a registry, can be used to trigger a shell escape flaw in the anchore engine analyzer service during an image analysis process. The image analysis operation can only be executed by an authenticated user via a valid API request to anchore engine, or if an already added image that anchore is monitoring has its manifest altered to exploit the same flaw. A successful attack can be used to execute commands that run in the analyzer environment, with the same permissions as the user that anchore engine is run as - including access to the credentials that Engine uses to access its own database which have read-write ability, as well as access to the running engien analyzer service environment. By default Anchore Engine is released and deployed as a container where the user is non-root, but if users run Engine directly or explicitly set the user to 'root' then that level of access may be gained in the execution environment where Engine runs. This issue is fixed in version 0.7.1.""}",CVE-2020-11075
54,,cve_01122,{'cwe_00619'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01123'},1,"{'weight': 8.65, 'description': 'node-dns-sync (npm module dns-sync) through 0.2.0 allows execution of arbitrary commands . This issue may lead to remote code execution if a client of the library calls the vulnerable method with untrusted input. This has been fixed in 0.2.1.'}",CVE-2020-11079
55,,cve_01124,{'cwe_00578'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01125'},1,"{'weight': 5.199999999999999, 'description': 'In Kaminari before 1.2.1, there is a vulnerability that would allow an attacker to inject arbitrary code into pages with pagination links. This has been fixed in 1.2.1.'}",CVE-2020-11082
56,,cve_01126,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.5, 'description': 'In FreeRDP before 2.1.0, there is an out-of-bounds read in cliprdr_read_format_list. Clipboard format data read (by client or server) might read data out-of-bounds. This has been fixed in 2.1.0.'}",CVE-2020-11085
57,,cve_01127,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.45, 'description': 'In FreeRDP less than or equal to 2.0.0, there is an out-of-bound read in ntlm_read_ntlm_v2_client_challenge that reads up to 28 bytes out-of-bound to an internal structure. This has been fixed in 2.1.0.'}",CVE-2020-11086
58,,cve_01128,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.45, 'description': 'In FreeRDP less than or equal to 2.0.0, there is an out-of-bound read in ntlm_read_AuthenticateMessage. This has been fixed in 2.1.0.'}",CVE-2020-11087
59,,cve_01129,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 5.45, 'description': 'In FreeRDP less than or equal to 2.0.0, there is an out-of-bound read in ntlm_read_NegotiateMessage. This has been fixed in 2.1.0.'}",CVE-2020-11088
60,,cve_01130,{'cwe_00893'},1,0,set(),set(),0,set(),0,set(),0,{'cpe_01110'},1,"{'weight': 7.65, 'description': 'In FreeRDP before 2.1.0, there is an out-of-bound read in irp functions (parallel_process_irp_create, serial_process_irp_create, drive_process_irp_write, printer_process_irp_write, rdpei_recv_pdu, serial_process_irp_write). This has been fixed in 2.1.0.'}",CVE-2020-11089
61,,cve_01131,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': 'There is an Incorrect Authorization vulnerability in Micro Focus Service Management Automation (SMA) product affecting version 2018.05 to 2020.02. The vulnerability could be exploited to provide unauthorized access to the Container Deployment Foundation.'}",CVE-2020-11844
62,,cve_01132,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 3.8, 'description': ""testserver.cgi of the web service on VIVOTEK Network Cameras before XXXXX-VVTK-2.2002.xx.01x (and before XXXXX-VVTK-0XXXX_Beta2) allows an authenticated user to obtain arbitrary files from a camera's local filesystem. For example, this affects IT9388-HT devices.""}",CVE-2020-11949
63,,cve_01133,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 8.9, 'description': 'VIVOTEK Network Cameras before XXXXX-VVTK-2.2002.xx.01x (and before XXXXX-VVTK-0XXXX_Beta2) allows an authenticated user to upload and execute a script (with resultant execution of OS commands). For example, this affects IT9388-HT devices.'}",CVE-2020-11950
64,,cve_01134,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': ""GE Grid Solutions Reason RT Clocks, RT430, RT431, and RT434, all firmware versions prior to 08A05. The device’s vulnerability in the web application could allow multiple unauthenticated attacks that could cause serious impact. The vulnerability may allow an unauthenticated attacker to execute arbitrary commands and send a request to a specific URL that could cause the device to become unresponsive. The unauthenticated attacker may change the password of the 'configuration' user account, allowing the attacker to modify the configuration of the device via the web interface using the new password. This vulnerability may also allow an unauthenticated attacker to bypass the authentication required to configure the device and reboot the system.""}",CVE-2020-12017
65,,cve_01135,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 0, 'description': '** DISPUTED ** The scp client in OpenSSH 8.2 incorrectly sends duplicate responses to the server upon a utimes system call failure, which allows a malicious unprivileged user on the remote server to overwrite arbitrary files in the client\'s download directory by creating a crafted subdirectory anywhere on the remote server. The victim must use the command scp -rp to download a file hierarchy containing, anywhere inside, this crafted subdirectory. NOTE: the vendor points out that ""this attack can achieve no more than a hostile peer is already able to achieve within the scp protocol"" and ""utimes does not fail under normal circumstances.""'}",CVE-2020-12062
66,,cve_01136,{'cwe_00646'},1,0,set(),set(),0,set(),0,set(),0,"{'cpe_01137', 'cpe_01138', 'cpe_01139'}",3,"{'weight': 7.449999999999999, 'description': 'A race condition when running shutdown code for Web Worker led to a use-after-free vulnerability. This resulted in a potentially exploitable crash. This vulnerability affects Firefox ESR < 68.8, Firefox < 76, and Thunderbird < 68.8.0.'}",CVE-2020-12387
67,,cve_01140,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 8.75, 'description': 'The Firefox content processes did not sufficiently lockdown access control which could result in a sandbox escape. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8 and Firefox < 76.'}",CVE-2020-12388
68,,cve_01141,set(),0,0,set(),set(),0,set(),0,set(),0,set(),0,"{'weight': 8.75, 'description': 'The Firefox content processes did not sufficiently lockdown access control which could result in a sandbox escape. *Note: this issue only affects Firefox on Windows operating systems.*. This vulnerability affects Firefox ESR < 68.8 and Firefox < 76.'}",CVE-2020-12389
