,name,node_name,Edges Connected to cwe,Number of Edges Connected to cwe,Number of Edges Connected to cve,Edges Connected to cve,Edges Connected to tactic,Number of Edges Connected to tactic,Edges Connected to technique,Number of Edges Connected to technique,Edges Connected to capec,Number of Edges Connected to capec,Edges Connected to cpe,Number of Edges Connected to cpe,metadata,original_id
27,,cpe_01150,set(),0,1,{'cve_01149'},set(),0,set(),0,set(),0,set(),0,"{'product': 'cpu_ls4000_firmware', 'vendor': 'swarco', 'version': 'g4'}",cpe:2.3:o:swarco:cpu_ls4000_firmware:g4:*:*:*:*:*:*:*
28,,cpe_01152,set(),0,1,{'cve_01151'},set(),0,set(),0,set(),0,set(),0,"{'product': 'mappress', 'vendor': 'mappresspro', 'version': '*'}",cpe:2.3:a:mappresspro:mappress:*:*:*:*:pro:wordpress:*:*
29,,cpe_01155,set(),0,1,{'cve_01154'},set(),0,set(),0,set(),0,set(),0,"{'product': 'pcoip_graphics_agent', 'vendor': 'teradici', 'version': '*'}",cpe:2.3:a:teradici:pcoip_graphics_agent:*:*:*:*:*:windows:*:*
30,,cpe_01156,set(),0,1,{'cve_01154'},set(),0,set(),0,set(),0,set(),0,"{'product': 'pcoip_standard_agent', 'vendor': 'teradici', 'version': '*'}",cpe:2.3:a:teradici:pcoip_standard_agent:*:*:*:*:*:windows:*:*
31,,cpe_01158,set(),0,3,"{'cve_01159', 'cve_01160', 'cve_01157'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'multi_server', 'vendor': 'sysax', 'version': '6.90'}",cpe:2.3:a:sysax:multi_server:6.90:*:*:*:*:*:*:*
32,,cpe_01163,set(),0,5,"{'cve_01162', 'cve_01164', 'cve_01219', 'cve_01225', 'cve_01166'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'qemu', 'vendor': 'qemu', 'version': '4.2.0'}",cpe:2.3:a:qemu:qemu:4.2.0:*:*:*:*:*:*:*
33,,cpe_01168,set(),0,1,{'cve_01167'},set(),0,set(),0,set(),0,set(),0,"{'product': 'smartdraw_2020', 'vendor': 'smartdraw', 'version': '27.0.0.0'}",cpe:2.3:a:smartdraw:smartdraw_2020:27.0.0.0:*:*:*:*:*:*:*
34,,cpe_01170,set(),0,1,{'cve_01169'},set(),0,set(),0,set(),0,set(),0,"{'product': 'engine', 'vendor': 'docker', 'version': '*'}",cpe:2.3:a:docker:engine:*:*:*:*:*:*:*:*
35,,cpe_01172,set(),0,1,{'cve_01171'},set(),0,set(),0,set(),0,set(),0,"{'product': 'dext5', 'vendor': 'dext5', 'version': '*'}",cpe:2.3:a:dext5:dext5:*:*:*:*:*:*:*:*
36,,cpe_01174,set(),0,3,"{'cve_01224', 'cve_01223', 'cve_01173'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'quickbox', 'vendor': 'quickbox', 'version': '*'}",cpe:2.3:a:quickbox:quickbox:*:*:*:*:community:*:*:*
37,,cpe_01177,set(),0,2,"{'cve_01178', 'cve_01176'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'image_resizer', 'vendor': 'verbb', 'version': '*'}",cpe:2.3:a:verbb:image_resizer:*:*:*:*:*:craft_cms:*:*
38,,cpe_01180,set(),0,1,{'cve_01179'},set(),0,set(),0,set(),0,set(),0,"{'product': 'em-http-request', 'vendor': 'em-http-request_project', 'version': '1.1.5'}",cpe:2.3:a:em-http-request_project:em-http-request:1.1.5:*:*:*:*:*:*:*
39,,cpe_01182,set(),0,2,"{'cve_01181', 'cve_01183'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'knock_knock', 'vendor': 'verbb', 'version': '*'}",cpe:2.3:a:verbb:knock_knock:*:*:*:*:*:craft_cms:*:*
40,,cpe_01185,set(),0,2,"{'cve_01222', 'cve_01184'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'bbpress', 'vendor': 'bbpress', 'version': '*'}",cpe:2.3:a:bbpress:bbpress:*:*:*:*:*:wordpress:*:*
41,,cpe_01187,set(),0,1,{'cve_01186'},set(),0,set(),0,set(),0,set(),0,"{'product': 'axel', 'vendor': 'axel_project', 'version': '*'}",cpe:2.3:a:axel_project:axel:*:*:*:*:*:*:*:*
42,,cpe_01189,set(),0,1,{'cve_01188'},set(),0,set(),0,set(),0,set(),0,"{'product': 'qore', 'vendor': 'qore', 'version': '*'}",cpe:2.3:a:qore:qore:*:*:*:*:*:*:*:*
43,,cpe_01191,set(),0,1,{'cve_01190'},set(),0,set(),0,set(),0,set(),0,"{'product': 'pichi', 'vendor': 'pichi_project', 'version': '*'}",cpe:2.3:a:pichi_project:pichi:*:*:*:*:*:*:*:*
44,,cpe_01193,set(),0,3,"{'cve_01192', 'cve_01195', 'cve_01218'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'jerryscript', 'vendor': 'jerryscript', 'version': '2.2.0'}",cpe:2.3:a:jerryscript:jerryscript:2.2.0:*:*:*:*:*:*:*
45,,cpe_01199,set(),0,3,"{'cve_01202', 'cve_01201', 'cve_01198'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'sqlite', 'vendor': 'sqlite', 'version': '*'}",cpe:2.3:a:sqlite:sqlite:*:*:*:*:*:*:*:*
46,,cpe_01204,set(),0,1,{'cve_01203'},set(),0,set(),0,set(),0,set(),0,"{'product': 'fork_cms', 'vendor': 'fork-cms', 'version': '*'}",cpe:2.3:a:fork-cms:fork_cms:*:*:*:*:*:*:*:*
47,,cpe_01206,set(),0,1,{'cve_01205'},set(),0,set(),0,set(),0,set(),0,"{'product': 'windows_master', 'vendor': 'youhua', 'version': '7.99.13.604'}",cpe:2.3:a:youhua:windows_master:7.99.13.604:*:*:*:*:*:*:*
48,,cpe_01208,set(),0,1,{'cve_01207'},set(),0,set(),0,set(),0,set(),0,"{'product': 'real-time_find_and_replace', 'vendor': 'infolific', 'version': '*'}",cpe:2.3:a:infolific:real-time_find_and_replace:*:*:*:*:*:wordpress:*:*
49,,cpe_01210,set(),0,2,"{'cve_01209', 'cve_01211'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'page_builder', 'vendor': 'siteorigin', 'version': '*'}",cpe:2.3:a:siteorigin:page_builder:*:*:*:*:*:wordpress:*:*
50,,cpe_01213,set(),0,1,{'cve_01212'},set(),0,set(),0,set(),0,set(),0,"{'product': 'accordion', 'vendor': 'pickplugins', 'version': '*'}",cpe:2.3:a:pickplugins:accordion:*:*:*:*:*:wordpress:*:*
51,,cpe_01216,set(),0,1,{'cve_01214'},set(),0,set(),0,set(),0,set(),0,"{'product': 'glib-networking', 'vendor': 'gnome', 'version': '*'}",cpe:2.3:a:gnome:glib-networking:*:*:*:*:*:*:*:*
52,,cpe_01217,set(),0,1,{'cve_01214'},set(),0,set(),0,set(),0,set(),0,"{'product': 'balsa', 'vendor': 'gnome', 'version': '2.6.0'}",cpe:2.3:a:gnome:balsa:2.6.0:*:*:*:*:*:*:*
53,,cpe_01221,set(),0,1,{'cve_01220'},set(),0,set(),0,set(),0,set(),0,"{'product': 'cms_made_simple', 'vendor': 'cmsmadesimple', 'version': '*'}",cpe:2.3:a:cmsmadesimple:cms_made_simple:*:*:*:*:*:*:*:*
54,,cpe_01228,set(),0,1,{'cve_01227'},set(),0,set(),0,set(),0,set(),0,"{'product': 'bitrix24', 'vendor': 'bitrix', 'version': '*'}",cpe:2.3:a:bitrix:bitrix24:*:*:*:*:*:*:*:*
55,,cpe_01249,set(),0,2,"{'cve_01252', 'cve_01248'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'netqmail', 'vendor': 'netqmail', 'version': '1.06'}",cpe:2.3:a:netqmail:netqmail:1.06:*:*:*:*:*:*:*
56,,cpe_01250,set(),0,2,"{'cve_01252', 'cve_01248'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'debian_linux', 'vendor': 'debian', 'version': '9.0'}",cpe:2.3:o:debian:debian_linux:9.0:*:*:*:*:*:*:*
57,,cpe_01256,set(),0,2,"{'cve_01441', 'cve_01254'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'esxi', 'vendor': 'vmware', 'version': '6.7'}",cpe:2.3:o:vmware:esxi:6.7:670-201904224:*:*:*:*:*:*
58,,cpe_01351,set(),0,2,"{'cve_01441', 'cve_01254'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'fusion', 'vendor': 'vmware', 'version': '*'}",cpe:2.3:a:vmware:fusion:*:*:*:*:*:*:*:*
59,,cpe_01377,set(),0,2,"{'cve_01441', 'cve_01254'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'workstation', 'vendor': 'vmware', 'version': '*'}",cpe:2.3:a:vmware:workstation:*:*:*:*:*:*:*:*
60,,cpe_01443,set(),0,6,"{'cve_01447', 'cve_01450', 'cve_01442', 'cve_01448', 'cve_01445', 'cve_01449'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'fisheye', 'vendor': 'atlassian', 'version': '*'}",cpe:2.3:a:atlassian:fisheye:*:*:*:*:*:*:*:*
61,,cpe_01444,set(),0,6,"{'cve_01447', 'cve_01450', 'cve_01442', 'cve_01448', 'cve_01445', 'cve_01449'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'crucible', 'vendor': 'atlassian', 'version': '*'}",cpe:2.3:a:atlassian:crucible:*:*:*:*:*:*:*:*
62,,cpe_01456,set(),0,1,{'cve_01455'},set(),0,set(),0,set(),0,set(),0,"{'product': 'mobilefirst_platform_foundation', 'vendor': 'ibm', 'version': '8.0.0.0'}",cpe:2.3:a:ibm:mobilefirst_platform_foundation:8.0.0.0:*:*:*:*:*:*:*
63,,cpe_01458,set(),0,8,"{'cve_01461', 'cve_01464', 'cve_01465', 'cve_01460', 'cve_01463', 'cve_01462', 'cve_01459', 'cve_01457'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'security_identity_governance_and_intelligence', 'vendor': 'ibm', 'version': '5.2.6'}",cpe:2.3:a:ibm:security_identity_governance_and_intelligence:5.2.6:*:*:*:*:*:*:*
64,,cpe_01467,set(),0,6,"{'cve_01479', 'cve_01478', 'cve_01486', 'cve_01477', 'cve_01493', 'cve_01466'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'planning_analytics_local', 'vendor': 'ibm', 'version': '*'}",cpe:2.3:a:ibm:planning_analytics_local:*:*:*:*:*:*:*:*
65,,cpe_01469,set(),0,7,"{'cve_01471', 'cve_01481', 'cve_01476', 'cve_01475', 'cve_01470', 'cve_01480', 'cve_01468'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'spectrum_scale', 'vendor': 'ibm', 'version': '*'}",cpe:2.3:a:ibm:spectrum_scale:*:*:*:*:*:*:*:*
66,,cpe_01473,set(),0,1,{'cve_01472'},set(),0,set(),0,set(),0,set(),0,"{'product': 'mq_for_hpe_nonstop', 'vendor': 'ibm', 'version': '8.1.0'}",cpe:2.3:a:ibm:mq_for_hpe_nonstop:8.1.0:*:*:*:*:*:*:*
67,,cpe_01485,set(),0,1,{'cve_01482'},set(),0,set(),0,set(),0,set(),0,"{'product': 'jazz_reporting_service', 'vendor': 'ibm', 'version': '7.0'}",cpe:2.3:a:ibm:jazz_reporting_service:7.0:*:*:*:*:*:*:*
68,,cpe_01489,set(),0,1,{'cve_01487'},set(),0,set(),0,set(),0,set(),0,"{'product': 'business_automation_workflow', 'vendor': 'ibm', 'version': '19.0.0.0'}",cpe:2.3:a:ibm:business_automation_workflow:19.0.0.0:*:*:*:*:*:*:*
69,,cpe_01492,set(),0,1,{'cve_01487'},set(),0,set(),0,set(),0,set(),0,"{'product': 'business_process_manager', 'vendor': 'ibm', 'version': '8.6.0.0'}",cpe:2.3:a:ibm:business_process_manager:8.6.0.0:*:*:*:*:*:*:*
70,,cpe_01497,set(),0,1,{'cve_01496'},set(),0,set(),0,set(),0,set(),0,"{'product': 'desktop', 'vendor': 'cybozu', 'version': '*'}",cpe:2.3:a:cybozu:desktop:*:*:*:*:*:windows:*:*
71,,cpe_01499,set(),0,1,{'cve_01498'},set(),0,set(),0,set(),0,set(),0,"{'product': 'mailwise', 'vendor': 'cybozu', 'version': '*'}",cpe:2.3:a:cybozu:mailwise:*:*:*:*:*:android:*:*
72,,cpe_01501,set(),0,1,{'cve_01500'},set(),0,set(),0,set(),0,set(),0,"{'product': 'kintone', 'vendor': 'cybozu', 'version': '*'}",cpe:2.3:a:cybozu:kintone:*:*:*:*:*:android:*:*
73,,cpe_01508,set(),0,1,{'cve_01507'},set(),0,set(),0,set(),0,set(),0,"{'product': 'mule_runtime', 'vendor': 'mulesoft', 'version': '*'}",cpe:2.3:a:mulesoft:mule_runtime:*:*:*:*:community:*:*:*
74,,cpe_01511,set(),0,3,"{'cve_01510', 'cve_01512', 'cve_01515'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'broker', 'vendor': 'synk', 'version': '*'}",cpe:2.3:a:synk:broker:*:*:*:*:*:*:*:*
75,,cpe_01517,set(),0,1,{'cve_01516'},set(),0,set(),0,set(),0,set(),0,"{'product': 'reel', 'vendor': 'celluloid', 'version': '*'}",cpe:2.3:a:celluloid:reel:*:*:*:*:*:*:*:*
76,,cpe_01519,set(),0,1,{'cve_01518'},set(),0,set(),0,set(),0,set(),0,"{'product': 'serialize-javascript', 'vendor': 'verizon', 'version': '*'}",cpe:2.3:a:verizon:serialize-javascript:*:*:*:*:*:node.js:*:*
77,,cpe_01530,set(),0,1,{'cve_01528'},set(),0,set(),0,set(),0,set(),0,"{'product': 'device_library_wizard', 'vendor': 'abb', 'version': '6.1.0'}",cpe:2.3:a:abb:device_library_wizard:6.1.0:*:*:*:*:*:*:*
78,,cpe_01533,set(),0,4,"{'cve_01532', 'cve_01535', 'cve_01536', 'cve_01534'}",set(),0,set(),0,set(),0,set(),0,"{'product': 'interscan_web_security_virtual_appliance', 'vendor': 'trendmicro', 'version': '6.5'}",cpe:2.3:a:trendmicro:interscan_web_security_virtual_appliance:6.5:*:*:*:*:*:*:*
79,,cpe_01538,set(),0,1,{'cve_01537'},set(),0,set(),0,set(),0,set(),0,"{'product': 'pi-hole', 'vendor': 'pi-hole', 'version': '*'}",cpe:2.3:a:pi-hole:pi-hole:*:*:*:*:*:*:*:*
